depth_ppm,discovery_method,discovery_year,distance_ratio,duration_hours,eccentricity,equilibrium_temp_k,fp_flag_co,fp_flag_ec,fp_flag_nt,fp_flag_ss,impact_parameter,inclination_deg,insolation_flux,label,label_raw,longitude_periastron,mission,object_id,period_days,planet_mass_earth,planet_mass_jupiter,planet_radius_jupiter,planet_radius_rearth,radius_ratio,score,semi_major_axis_au,stellar_age_gyr,stellar_density,stellar_distance_pc,stellar_logg,stellar_luminosity,stellar_mass_msun,stellar_metallicity,stellar_radius_rsun,stellar_teff_k,transit_epoch,transit_ingress_hours,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters
341.1,,,427.796479,5.1149,0.0,419.0,0.0,0.0,1.0,0.0,0.802,89.89,7.28,fp,FALSE POSITIVE,,kepler,K08133.01,455.77076435,1.0,,,5.34,0.01846889276594566,0.0,1.3393,4.6,7.12978,100.0,3.788,1.0,1.542,-0.14,2.623,6785.0,338.7923743,,0.0004676053182947721,0.0021940854443047823,0.048443905725075474,0,2.623,1.542,0.0003704077960846024,,,False,18.468892765945665,True,False,True
66402.0,,,91.71,13.6363,0.0,514.0,0.0,0.0,0.0,1.0,1.091,89.32,16.56,fp,FALSE POSITIVE,,kepler,K03528.01,165.40574995,1.0,,,112.86,0.25768585525790894,0.0,0.59,4.6,0.53334,100.0,3.759,1.0,0.999,-0.86,2.185,6061.0,141.5762383,,0.0034350629699295204,0.006045739040524812,0.5630435937385311,0,2.185,0.999,0.07460021832224194,,,False,257.68585525790894,True,False,True
185.1,,,3.95,2.5305,0.0,1484.0,1.0,1.0,0.0,0.0,0.767,78.81,1146.34,fp,FALSE POSITIVE,,kepler,K01373.01,1.926353494,1.0,,,1.33,0.013605146085213491,0.0,0.0292,4.6,0.31425,100.0,4.481,1.0,0.893,-0.52,0.899,6063.0,133.68077,,0.05473424287307883,0.5191155222105875,0.012231026330606928,0,0.899,0.893,0.00020098837354866363,,,False,13.605146085213493,True,False,True
342090.0,,,16.6006,5.47901,0.0,876.0,0.0,0.0,0.0,1.0,0.579,88.0,139.18,fp,FALSE POSITIVE,,kepler,K06795.01,7.841066931,1.0,,,56.33,0.5848846040032171,0.0,0.075,4.6,1.4076,100.0,4.562,1.0,0.915,-0.44,0.829,5973.0,136.5883392,,0.029114925984214036,0.12753366458924822,0.48486933671866694,0,0.829,0.915,0.4545837810741698,,,False,584.884604003217,True,False,True
18541.0,,,18.92,2.78458,0.0,860.0,0.0,0.0,0.0,1.0,1.02,86.91,129.45,fp,FALSE POSITIVE,,kepler,K00967.01,9.88047978,1.0,,,23.6,0.13616534067081829,0.0,0.0901,4.6,1.31266,100.0,4.512,1.0,0.997,-0.3,0.917,6113.0,173.608672,,0.01174276646985524,0.10120966008393573,0.12486361739514037,0,0.917,0.997,0.020319595345044843,,,False,136.16534067081827,True,False,True
284.6,,,23.7,5.67,0.0,568.0,1.0,1.0,0.0,0.0,0.547,88.68,24.52,fp,FALSE POSITIVE,,kepler,K04965.01,20.5311708,1.0,,,1.39,0.016870091878825082,0.0,0.1417,4.6,0.59634,100.0,4.58,1.0,0.902,-0.04,0.805,5398.0,136.4829,,0.011506893703305024,0.04870642837377788,0.013580423962454192,0,0.805,0.902,0.0003090445029931792,,,False,16.870091878825082,True,False,True
173.2,,,4.76,2.661,0.0,1196.0,1.0,0.0,0.0,0.0,0.63,82.4,485.51,fp,FALSE POSITIVE,,kepler,K01698.01,2.065351521,1.0,,,1.03,0.01316054710108968,0.0,0.0282,4.6,0.47963,100.0,4.536,1.0,0.702,-0.46,0.749,5266.0,133.15601,,0.053683355531806344,0.4841790803319625,0.00985724977871617,0,0.749,0.702,0.00018806579763234378,,,False,13.16054710108968,True,False,True
158.0,,,18.591471,1.5337,0.0,407.0,0.0,0.0,1.0,0.0,0.29,89.1,6.44,fp,FALSE POSITIVE,,kepler,K07952.01,3.850304552,1.0,,,0.28,0.012569805089976537,0.038,0.0283,4.6,8.1999,100.0,5.044,1.0,0.202,0.02,0.224,3274.0,132.1063696,,0.01659717193889827,0.25971971476400757,0.002815636340154744,0,0.224,0.202,0.0001715598739387463,,,False,12.569805089976533,True,False,True
243.4,,,39.2,1.6208,0.0,880.0,1.0,0.0,0.0,0.0,0.432,89.37,141.9,fp,FALSE POSITIVE,,kepler,K02267.01,9.06557317,1.0,,,1.46,0.015601281998605115,0.0,0.0849,4.6,13.89039,100.0,4.51,1.0,0.991,-0.28,0.916,6075.0,135.15009,,0.007449427859323464,0.11030742141150243,0.014290774310722286,0,0.916,0.991,0.0002643003588968116,,,False,15.601281998605115,True,False,True
228.7,,,1.3901,3.3402,0.0,1783.0,1.0,0.0,1.0,0.0,0.017,89.31,2385.75,fp,FALSE POSITIVE,,kepler,K02876.02,0.535224793,1.0,,,1.09,0.015122830422906948,0.0,0.0115,4.6,0.17739,100.0,4.551,1.0,0.708,-0.28,0.738,5044.0,131.73629,,0.2600309287241856,1.8683738367105127,0.011160648852105328,0,0.738,0.708,0.000248336268362972,,,False,15.12283042290695,True,False,True
1006.0,,,2.59,1.891,0.0,2382.0,0.0,0.0,0.0,1.0,1.29,60.18,7634.18,fp,FALSE POSITIVE,,kepler,K03934.01,1.92149487,1.0,,,79.14,0.031717503054307414,0.0,0.0359,4.6,0.08953,100.0,3.959,1.0,1.675,0.21,2.247,6831.0,133.2283,,0.04100540048106746,0.5204281393683866,0.07126922936302875,0,2.247,1.675,0.001092800392793366,,,False,31.717503054307414,True,False,True
23.3,,,4.72,5.396,0.0,1518.0,1.0,1.0,0.0,0.0,0.384,85.33,1254.47,fp,FALSE POSITIVE,,kepler,K04631.01,3.55661906,1.0,,,0.72,0.004827007354458868,0.0,0.0446,4.6,0.15725,100.0,4.081,1.0,0.934,-0.42,1.458,6018.0,133.4975,,0.0632154665822809,0.281165900291835,0.007037776722801029,0,1.458,0.934,2.529794829305048e-05,,,False,4.827007354458868,True,False,True
263860.0,,,7.2438,3.34471,0.0,1725.0,0.0,0.0,0.0,1.0,0.237,88.13,2097.48,fp,FALSE POSITIVE,,kepler,K06125.01,2.151384476,1.0,,,66.2,0.5136730477648209,0.001,0.0314,4.6,1.55351,100.0,4.19,1.0,0.891,-0.6,1.257,6184.0,133.1088143,,0.06477824778478446,0.46481696375315856,0.6456870210403799,0,1.257,0.891,0.33259895788765825,,,False,513.6730477648209,True,False,True
1330.0,,,270.0,4.76,0.0,382.0,0.0,0.0,1.0,0.0,0.947,89.8,5.03,fp,FALSE POSITIVE,,kepler,K08228.01,384.558321,1.0,,,14.33,0.03646916505762094,0.015,1.0318,4.6,2.52728,100.0,3.479,1.0,0.989,-0.36,3.0,5078.0,160.73276,,0.0005157431851106228,0.0026003858072804515,0.10940749517286283,0,3.0,0.989,0.0014449902840126148,,,False,36.469165057620934,True,False,True
325530.0,,,2.596,4.64294,0.0,2344.0,0.0,0.0,1.0,0.0,0.579,77.11,7160.97,fp,FALSE POSITIVE,,kepler,K06438.01,0.961292561,1.0,,,92.55,0.5705523639421713,0.0,0.0197,4.6,0.35813,100.0,4.188,1.0,1.106,-0.14,1.404,6300.0,121.4629897,,0.20124553250686533,1.0402660340570344,0.8010555189748085,0,1.404,1.106,0.42759340676747915,,,False,570.5523639421714,True,False,True
80917.0,,,6.161,4.48335,0.0,1163.0,0.0,0.0,0.0,1.0,1.04,80.28,432.73,fp,FALSE POSITIVE,,kepler,K01635.01,3.374684854,1.0,,,49.25,0.2844591359053177,0.0,0.0449,4.6,0.38849,100.0,4.514,1.0,1.061,0.21,0.943,5754.0,131.769948,,0.05535516887705213,0.29632396601854666,0.26824496515871454,0,0.943,1.061,0.09161316708880601,,,False,284.4591359053177,True,False,True
270.4,,,1.291,16.984,0.0,1149.0,1.0,1.0,0.0,0.0,1.201,21.46,411.58,fp,FALSE POSITIVE,,kepler,K02889.01,5.24364571,1.0,,,25.01,0.01644384383287557,0.0,0.0598,4.6,0.00148,100.0,4.406,1.0,1.032,-0.16,1.056,6197.0,132.7242,,0.13495699477123269,0.19070701098148754,0.017364699087516602,0,1.056,1.032,0.0002936227693543086,,,False,16.443843832875572,True,False,True
92.7,,,3.718,2.783,0.0,1665.0,1.0,1.0,0.0,0.0,0.104,88.4,1814.46,fp,FALSE POSITIVE,,kepler,K04677.01,1.33259494,1.0,,,0.89,0.009628083921528727,0.0,0.0237,4.6,0.54738,100.0,4.51,1.0,0.994,-0.26,0.918,6063.0,132.0286,,0.0870169395460359,0.7504155763941293,0.008838581039963373,0,0.918,0.994,0.00010065241149237351,,,False,9.628083921528727,True,False,True
20209.0,,,14.68,2.4536,0.0,593.0,0.0,0.0,0.0,1.0,1.199,85.32,29.11,fp,FALSE POSITIVE,,kepler,K01780.01,6.487525901,1.0,,,21.23,0.14215836239912163,0.0,0.054,4.6,1.42307,100.0,4.763,1.0,0.498,-1.48,0.485,4481.0,137.625165,,0.015758447040276923,0.1541419664846129,0.068946805763574,0,0.485,0.498,0.022166385327126205,,,False,142.15836239912161,True,False,True
52.6,,,2.284,2.587,0.0,2795.0,0.0,1.0,0.0,0.0,0.622,74.21,14485.22,fp,FALSE POSITIVE,,kepler,K07671.01,0.918510251,1.0,,,1.77,0.0072525857457874975,0.0,0.0198,4.6,0.26718,100.0,3.791,1.0,1.232,-0.18,2.338,5837.0,131.82791,,0.117354886947981,1.0887194769043465,0.01695654547365117,0,2.338,1.232,5.7111226408654915e-05,,,False,7.252585745787498,True,False,True
6862.8,,,6.531,3.07626,0.0,3060.0,0.0,0.0,0.0,1.0,0.733,83.56,20728.79,fp,FALSE POSITIVE,,kepler,K00964.01,3.273699006,1.0,,,22.36,0.08284201832403651,0.0,0.0606,4.6,0.49173,100.0,4.086,1.0,2.76,0.07,2.493,10816.0,171.2385098,,0.039153721757888456,0.3054648573882971,0.206525151681823,0,2.493,2.76,0.007476876025049483,,,False,82.84201832403652,True,False,True
232.8,,,263.7,11.683,0.0,253.0,0.0,0.0,1.0,0.0,0.013,90.0,0.97,fp,FALSE POSITIVE,,kepler,K08229.01,397.72733,1.0,,,1.48,0.015257784898208521,0.096,1.0781,4.6,2.19215,100.0,4.485,1.0,1.055,-0.06,0.973,6032.0,264.7499,,0.0012239331570869586,0.0025142853522286237,0.01484582470595689,0,0.973,1.055,0.00025278881422751255,,,False,15.25778489820852,True,False,True
520070.0,,,21.976,5.98633,0.0,787.0,0.0,0.0,0.0,1.0,0.364,89.05,90.76,fp,FALSE POSITIVE,,kepler,K07012.01,10.303356001,1.0,,,69.66,0.7211587897266455,0.0,0.0854,4.6,1.89122,100.0,4.423,1.0,0.782,-0.28,0.9,5497.0,137.1682892,,0.024208657513382824,0.09705575541628808,0.6490429107539809,0,0.9,0.782,0.7970552546373871,,,False,721.1587897266454,True,False,True
2388.2,,,16.44,3.762,0.0,520.0,1.0,0.0,0.0,1.0,1.284,85.52,17.28,fp,FALSE POSITIVE,,kepler,K03405.01,20.9794338,1.0,,,24.76,0.04886921321241012,0.0,0.1287,4.6,0.19081,100.0,4.601,1.0,0.646,-0.74,0.666,5182.0,147.72605,,0.007471602975290973,0.04766572870999026,0.03254689599946514,0,0.666,0.646,0.002596056390498624,,,False,48.86921321241012,True,False,True
577.6,,,13.01,1.724,0.0,756.0,0.0,0.0,0.0,1.0,1.205,84.68,77.15,fp,FALSE POSITIVE,,kepler,K03268.01,11.52482874,1.0,,,22.56,0.024033310217279683,1.0,0.095,4.6,0.31364,100.0,4.472,1.0,0.862,-0.16,0.892,5592.0,134.08163,,0.006232919807651158,0.0867691852573247,0.021437712713813478,0,0.892,0.862,0.0006273024142506666,,,False,24.033310217279684,True,False,True
382.0,,,1.283,6.999,0.0,1198.0,1.0,1.0,0.0,0.0,1.04,35.89,487.37,fp,FALSE POSITIVE,,kepler,K01956.01,2.759573341,1.0,,,6.42,0.019544820285692065,0.0,0.0372,4.6,0.00525,100.0,4.52,1.0,0.901,-0.14,0.863,5640.0,131.71354,,0.10567756821941265,0.3623748588749684,0.016867179906552253,0,0.863,0.901,0.0004148304678824044,,,False,19.54482028569206,True,False,True
268.9,,,3.136,2.104,0.0,1478.0,1.0,0.0,0.0,0.0,0.071,88.7,1128.57,fp,FALSE POSITIVE,,kepler,K01731.02,0.837898153,1.0,,,1.26,0.016398170629676957,0.022,0.016,4.6,0.83081,100.0,4.526,1.0,0.776,0.3,0.797,4748.0,131.98187,,0.10462687661118006,1.1934624708499626,0.013069341991852536,0,0.797,0.776,0.00029199372577558356,,,False,16.398170629676958,True,False,True
1414.4,,,6.32,13.262,0.0,442.0,1.0,1.0,0.0,1.0,1.24,78.69,9.01,fp,FALSE POSITIVE,,kepler,K01263.01,31.9734169,1.0,,,24.1,0.03760850967533811,0.0,0.1876,4.6,0.00468,100.0,4.595,1.0,0.865,0.28,0.774,4931.0,133.86598,,0.0172825861890705,0.0312759816421122,0.0291089864887117,0,0.774,0.865,0.0015367523356359678,,,False,37.60850967533811,True,False,True
106530.0,,,16.866,4.16284,0.0,968.0,0.0,0.0,0.0,1.0,0.433,88.53,207.61,fp,FALSE POSITIVE,,kepler,K07387.01,7.436016459,1.0,,,31.39,0.32638933806115666,0.0,0.0748,4.6,1.64149,100.0,4.501,1.0,1.005,-0.36,0.933,6214.0,136.518226,,0.0233258852536204,0.1344806060494493,0.3045212524110592,0,0.933,1.005,0.1223000629970985,,,False,326.38933806115665,True,False,True
157.6,,,6.245,1.3493,0.0,1539.0,1.0,0.0,0.0,0.0,0.214,88.03,1320.65,fp,FALSE POSITIVE,,kepler,K02710.01,1.110599919,1.0,,,1.07,0.012553883861180172,0.0,0.0195,4.6,3.73573,100.0,4.463,1.0,0.796,-0.02,0.867,5227.0,131.57274,,0.05062203982866789,0.9004142561980504,0.01088421730764321,0,0.867,0.796,0.00017112551091434533,,,False,12.553883861180173,True,False,True
120.3,,,274.0,11.055,0.0,347.0,0.0,0.0,1.0,0.0,0.01,90.0,3.43,fp,FALSE POSITIVE,,kepler,K08197.01,392.94247,1.0,,,1.6,0.010968135666557011,0.053,1.0123,4.6,2.52821,100.0,4.073,1.0,0.895,-1.1,1.44,6596.0,383.673,,0.0011722453925634457,0.002544901802037331,0.015794115359842095,0,1.44,0.895,0.00013062192249854062,,,False,10.96813566655701,True,False,True
13859.0,,,1.652,4.367,0.0,2194.0,1.0,0.0,0.0,1.0,1.242,41.24,5474.27,fp,FALSE POSITIVE,,kepler,K06481.01,0.922030594,1.0,,,49.63,0.11772425408555368,0.0,0.0196,4.6,0.10034,100.0,4.386,1.0,1.178,-0.12,1.153,6484.0,132.076361,,0.1973452231600607,1.0845627102911513,0.1357360649606434,0,1.153,1.178,0.015152461267753355,,,False,117.72425408555367,True,False,True
100.1,,,3.4757,3.275,0.0,1229.0,1.0,1.0,0.0,0.0,0.256,85.77,540.71,fp,FALSE POSITIVE,,kepler,K02991.01,1.50179931,1.0,,,0.72,0.010004998750624609,0.0,0.0239,4.6,0.35217,100.0,4.613,1.0,0.845,0.07,0.736,5024.0,131.55611,,0.09086322814553253,0.6658679314481774,0.0073636790804597115,0,0.736,0.845,0.00010868763400318089,,,False,10.004998750624608,True,False,True
1191.0,,,3.26,3.6752,0.0,947.0,1.0,0.0,0.0,1.0,1.247,67.53,190.56,fp,FALSE POSITIVE,,kepler,K03838.01,4.618309224,1.0,,,25.43,0.0345108678534748,0.0,0.0525,4.6,0.03078,100.0,4.572,1.0,0.91,-0.04,0.815,5452.0,135.85023,,0.03315787789556062,0.21652945948341723,0.02812635730058196,0,0.815,0.91,0.0012938824799205734,,,False,34.5108678534748,True,False,True
324570.0,,,12.7307,8.18777,0.0,1013.0,0.0,0.0,1.0,0.0,0.614,87.23,248.49,fp,FALSE POSITIVE,,kepler,K07274.01,9.080194398,1.0,,,76.4,0.5697104527740385,0.0,0.0896,4.6,0.47339,100.0,4.396,1.0,1.162,-0.14,1.131,6461.0,136.8170208,,0.03757156161860108,0.11012980076949229,0.6443425220874376,0,1.131,1.162,0.4260491339587011,,,False,569.7104527740385,True,False,True
141.0,,,1.409,2.195,0.0,1847.0,1.0,1.0,0.0,1.0,1.227,29.46,2761.35,fp,FALSE POSITIVE,,kepler,K03887.01,1.241483276,1.0,,,27.25,0.011874342087037918,0.0,0.0226,4.6,0.03432,100.0,4.394,1.0,1.001,-0.2,1.053,6140.0,132.10028,,0.07366859876518653,0.8054880958380304,0.012503682217650927,0,1.053,1.001,0.00015309959864620863,,,False,11.874342087037917,True,False,True
127.7,,,1.558,4.364,0.0,1573.0,0.0,1.0,0.0,0.0,0.574,68.36,1446.48,fp,FALSE POSITIVE,,kepler,K04315.01,0.93373458,1.0,,,0.93,0.011300442469213318,0.0,0.018,4.6,0.08201,100.0,4.577,1.0,0.891,0.02,0.804,5335.0,131.53478,,0.19473770943915703,1.0709681545691496,0.009085555745247508,0,0.804,0.891,0.0001386573668088719,,,False,11.300442469213317,True,False,True
42086.0,,,4.86,3.2205,0.0,1311.0,0.0,0.0,0.0,1.0,1.323,74.22,698.31,fp,FALSE POSITIVE,,kepler,K01317.01,2.171827838,1.0,,,58.56,0.20514872653760244,0.0,0.0322,4.6,0.46165,100.0,4.513,1.0,0.944,-0.02,0.891,5650.0,355.083686,,0.06178551432675761,0.46044165311044327,0.1827875153450038,0,0.891,0.944,0.04668369860315644,,,False,205.14872653760247,True,False,True
22.7,,,5.45,3.054,0.0,1801.0,0.0,1.0,0.0,0.0,0.229,87.59,2494.14,fp,FALSE POSITIVE,,kepler,K06709.01,2.2127498,1.0,,,0.68,0.004764451699828638,0.0,0.0323,4.6,0.62449,100.0,4.106,1.0,0.92,-0.58,1.405,6195.0,132.7452,,0.05750763145476275,0.45192637685471715,0.006694054638259237,0,1.405,0.92,2.4646491586793147e-05,,,False,4.764451699828638,True,False,True
266.3,,,23.2,6.059,0.0,670.0,1.0,1.0,0.0,1.0,0.722,88.22,47.76,fp,FALSE POSITIVE,,kepler,K02727.01,25.7054557,1.0,,,1.75,0.01631870092868915,0.0,0.1734,4.6,0.35719,100.0,4.459,1.0,1.047,-0.32,1.001,6326.0,156.66709,,0.009821196569307787,0.038902247510049004,0.016335019629617836,0,1.001,1.047,0.00028917005602922607,,,False,16.318700928689147,True,False,True
7589.6,,,60.32,2.4657,0.0,591.0,0.0,0.0,0.0,1.0,0.927,89.12,28.8,fp,FALSE POSITIVE,,kepler,K01558.01,32.50456309,1.0,,,10.68,0.08711831036010742,0.0,0.1985,4.6,3.92993,100.0,4.479,1.0,0.98,-0.3,0.947,6132.0,365.358295,,0.0031607100737067627,0.030764911290490447,0.08250103991102173,0,0.947,0.98,0.008271732928870278,,,False,87.11831036010742,True,False,True
809.4,,,1.346,2.1801,0.0,2053.0,1.0,0.0,0.0,0.0,1.209,26.1,4190.91,fp,FALSE POSITIVE,,kepler,K02897.01,0.584310213,1.0,,,23.09,0.028449956063234964,0.0,0.0136,4.6,0.13511,100.0,4.539,1.0,0.977,-0.08,0.88,5783.0,132.013258,,0.15546108553129123,1.7114196838452318,0.02503596133564677,0,0.88,0.977,0.0008791507244451848,,,False,28.449956063234968,True,False,True
62929.0,,,9.516,4.3056,0.0,1130.0,0.0,0.0,0.0,1.0,0.683,85.88,385.51,fp,FALSE POSITIVE,,kepler,K01381.01,5.117401517,1.0,,,28.41,0.2508565327034558,0.005,0.0609,4.6,0.62253,100.0,4.454,1.0,1.15,0.07,1.053,6161.0,134.586518,,0.035056854421923606,0.1954116745926622,0.26415192893673894,0,1.053,1.15,0.07056875559796127,,,False,250.85653270345583,True,False,True
88327.0,,,10.2,7.0612,0.0,1285.0,1.0,0.0,0.0,1.0,1.522,81.42,644.35,fp,FALSE POSITIVE,,kepler,K03666.01,7.942583252,1.0,,,219.02,0.29719858680686895,0.0,0.0781,4.6,0.31844,100.0,3.765,1.0,1.007,-0.48,2.178,5516.0,134.817062,,0.03704294400597951,0.12590362206756758,0.6472985220653605,0,2.178,1.007,0.1004022675601808,,,False,297.1985868068689,True,False,True
13.9,,,1.85,2.669,0.0,3459.0,1.0,1.0,1.0,0.0,0.161,85.02,33790.36,fp,FALSE POSITIVE,,kepler,K07356.01,0.61566096,1.0,,,0.84,0.0037282703764614502,0.0,0.0159,4.6,0.31597,100.0,3.89,1.0,1.408,-0.32,2.23,6619.0,131.8348,,0.18063242686905684,1.6242706050420996,0.008314042939509034,0,2.23,1.408,1.509183813466811e-05,,,False,3.7282703764614498,True,False,True
259760.0,,,12.1638,4.48893,0.0,1264.0,0.0,0.0,0.0,1.0,0.416,88.04,604.21,fp,FALSE POSITIVE,,kepler,K07241.01,4.994773558,1.0,,,62.69,0.5096665576629489,0.0,0.0562,4.6,1.36469,100.0,4.271,1.0,0.95,-0.46,1.181,6253.0,136.1744922,,0.03744689280266266,0.2002092764342291,0.6019162045999427,0,1.181,0.95,0.3265686271014828,,,False,509.6665576629489,True,False,True
12568.0,,,22.06,6.4327,0.0,565.0,1.0,0.0,0.0,1.0,1.362,86.46,24.07,fp,FALSE POSITIVE,,kepler,K03265.01,29.47316279,1.0,,,48.98,0.11210709165793215,0.0,0.1864,4.6,0.23384,100.0,4.529,1.0,0.992,-0.08,0.897,5838.0,154.89251,,0.009094007608766263,0.0339291716713651,0.10056006121716514,0,0.897,0.992,0.013732006447717267,,,False,112.10709165793216,True,False,True
778.9,,,4.383,22.695,0.0,557.0,1.0,1.0,0.0,1.0,0.941,77.61,22.74,fp,FALSE POSITIVE,,kepler,K01126.01,29.7452499,1.0,,,3.6,0.02790877998050076,0.0,0.1792,4.6,0.0018,100.0,4.372,1.0,0.865,0.16,1.004,5334.0,157.38519,,0.03179079023303146,0.033618813200826395,0.02802041510042276,0,1.004,0.865,0.0008460094510553005,,,False,27.908779980500757,True,False,True
61.3,,,1.664,4.344,0.0,1743.0,1.0,1.0,0.0,0.0,0.401,76.06,2180.39,fp,FALSE POSITIVE,,kepler,K08018.01,0.93371631,1.0,,,0.7,0.007829431652425353,0.0,0.0186,4.6,0.1,100.0,4.538,1.0,0.982,-0.02,0.883,5734.0,131.5435,,0.19384902894113523,1.070989110172018,0.006913388149091587,0,0.883,0.982,6.655766936512742e-05,,,False,7.829431652425353,True,False,True
116.5,,,7.89,3.658,0.0,1226.0,1.0,1.0,0.0,0.0,0.093,89.32,534.57,fp,FALSE POSITIVE,,kepler,K04481.01,3.74784374,1.0,,,1.08,0.010793516572461451,0.0,0.0483,4.6,0.66202,100.0,4.471,1.0,1.07,-0.1,0.996,6122.0,134.19157,,0.04066782855431072,0.26682008892932124,0.010750342506171606,0,0.996,1.07,0.00012649563636817882,,,False,10.793516572461453,True,False,True
261350.0,,,7.66,7.6494,0.0,1559.0,0.0,0.0,0.0,1.0,0.521,86.1,1398.38,fp,FALSE POSITIVE,,kepler,K07098.01,5.40346248,1.0,,,108.46,0.5112240213448503,0.0,0.064,4.6,0.2907,100.0,3.921,1.0,1.195,-0.28,1.984,6350.0,133.7451943,,0.0589853267566318,0.18506652053221992,1.0142684583481831,0,1.984,1.195,0.328903244592602,,,False,511.2240213448503,True,False,True
408.7,,,1.2755,7.4918,0.0,1958.0,1.0,1.0,1.0,0.0,0.97,40.49,3474.41,fp,FALSE POSITIVE,,kepler,K01806.01,2.404556949,1.0,,,4.69,0.020216330032921406,0.0,0.0372,4.6,0.00679,100.0,4.013,1.0,1.182,-0.24,1.775,6426.0,131.67616,,0.1298194802427752,0.4158770289952488,0.03588398580843549,0,1.775,1.182,0.00044383108994715335,,,False,20.216330032921405,True,False,True
1087.0,,,148.5,3.627,0.0,1031.0,0.0,0.0,1.0,0.0,0.002,90.0,267.17,fp,FALSE POSITIVE,,kepler,K07686.01,68.538296,1.0,,,25.77,0.032969683043669075,0.348,0.3266,4.6,13.19739,100.0,2.613,1.0,0.988,-0.2,8.123,4687.0,186.21716,,0.0022049716555544363,0.014590383163304788,0.26781273536372385,0,8.123,0.988,0.0011808371558995473,,,False,32.96968304366907,True,False,True
37721.0,,,2.2,4.1603,0.0,1690.0,0.0,0.0,0.0,1.0,1.167,57.92,1922.43,fp,FALSE POSITIVE,,kepler,K07447.01,1.149198426,1.0,,,42.03,0.1942189486121269,0.0,0.0203,4.6,0.1521,100.0,4.486,1.0,0.84,-0.48,0.867,5858.0,131.817374,,0.15084064632484392,0.870171745257855,0.16838782844671402,0,0.867,0.84,0.04174747948653649,,,False,194.21894861212692,True,False,True
139.1,,,6.319,2.381,0.0,1638.0,1.0,0.0,0.0,0.0,0.16,88.55,1704.63,fp,FALSE POSITIVE,,kepler,K02514.01,1.96433113,1.0,,,1.33,0.011794066304714418,0.0,0.0323,4.6,1.2368,100.0,4.405,1.0,1.166,0.0,1.121,6306.0,131.65195,,0.05050489289620601,0.5090791388109804,0.013221148327584862,0,1.121,1.166,0.00015103641090772574,,,False,11.794066304714416,True,False,True
82.0,,,2.148,5.294,0.0,1414.0,1.0,1.0,0.0,0.0,0.699,71.02,944.68,fp,FALSE POSITIVE,,kepler,K04003.01,1.89129881,1.0,,,0.86,0.009055385138137417,0.0,0.0293,4.6,0.05242,100.0,4.507,1.0,0.935,-0.18,0.893,5806.0,132.6639,,0.11663060969902123,0.5287371803506818,0.008086458928356714,0,0.893,0.935,8.903401923487479e-05,,,False,9.055385138137416,True,False,True
57.6,,,3.65,14.585,0.0,946.0,0.0,1.0,0.0,0.0,0.733,78.42,188.78,fp,FALSE POSITIVE,,kepler,K05887.01,9.8338474,1.0,,,0.98,0.00758946638440411,0.0,0.092,4.6,0.00955,100.0,4.308,1.0,1.071,0.1,1.202,5929.0,132.5363,,0.06179761680391068,0.10168959912882114,0.00912253859405374,0,1.202,1.071,6.25402065692993e-05,,,False,7.589466384404111,True,False,True
807.2,,,678.106789,3.0246,0.0,255.0,0.0,0.0,1.0,0.0,0.287,89.98,1.0,fp,FALSE POSITIVE,,kepler,K08296.01,272.54288087,1.0,,,2.35,0.02841126537132762,0.116,0.7989,4.6,79.41125,100.0,4.563,1.0,0.92,-0.18,0.828,5677.0,349.7527344,,0.00046240429982140157,0.0036691473899734305,0.023524527727459266,0,0.828,0.92,0.00087676017251164,,,False,28.41126537132762,True,False,True
126640.0,,,2.925,4.36797,0.0,2080.0,1.0,0.0,0.0,1.0,0.928,71.49,4438.11,fp,FALSE POSITIVE,,kepler,K03649.01,1.303858554,1.0,,,73.29,0.35586514299661326,0.0,0.0238,4.6,0.27848,100.0,4.207,1.0,1.057,-0.24,1.343,6282.0,131.606872,,0.13958473443431502,0.7669543578421006,0.4779268870444516,0,1.343,1.057,0.14701675675539638,,,False,355.86514299661326,True,False,True
105.0,,,10.11,3.328,0.0,968.0,1.0,1.0,0.0,0.0,0.522,87.04,207.45,fp,FALSE POSITIVE,,kepler,K01680.01,5.0825188,1.0,,,0.88,0.010246950765959599,0.0,0.0564,4.6,0.75634,100.0,4.561,1.0,0.93,-0.18,0.834,5706.0,132.95792,,0.027283060254822206,0.1967528383761217,0.008545956938810306,0,0.834,0.93,0.0001140082870394474,,,False,10.246950765959598,True,False,True
4702.6,,,3.314,1.9405,0.0,2654.0,1.0,0.0,0.0,0.0,0.891,74.4,11675.38,fp,FALSE POSITIVE,,kepler,K01075.01,1.343767797,1.0,,,18.66,0.06857550583116395,0.964,0.0256,4.6,0.38116,100.0,3.8,1.0,1.23,-0.4,2.312,6324.0,133.275862,,0.0601697457307549,0.7441761904344848,0.15854656948165105,0,2.312,1.23,0.005117826074678528,,,False,68.57550583116394,True,False,True
