object_id,period_days,duration_hours,depth_ppm,planet_radius_rearth,planet_mass_earth,score,label_raw,stellar_teff_k,stellar_radius_rsun,stellar_logg,stellar_mass_msun,stellar_metallicity,impact_parameter,semi_major_axis_au,inclination_deg,equilibrium_temp_k,insolation_flux,distance_ratio,stellar_density,transit_epoch,eccentricity,longitude_periastron,transit_ingress_hours,radius_ratio,stellar_luminosity,stellar_age_gyr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,mission,label,stellar_distance_pc,planet_radius_jupiter,planet_mass_jupiter,discovery_year,discovery_method,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters,multi_planet_system,binary_label
K02442.01,25.1933989,4.62,481.2,1.95,1.0,0.999,CONFIRMED,5009.0,0.84,4.491,0.797,0.16,0.679,0.156,88.78,513.0,16.34,31.8,0.9584,146.4301,0.0,0.0,0.0,0.02193627133311402,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.007640890408002869,0.03969293718443048,0.018426467919815774,0,0.84,0.797,0.0005225820050462139,0.0,0.0,False,21.93627133311402,True,False,True,False,exoplanet
K02519.01,4.790912471,0.5134,360.7,2.25,1.0,1.0,CANDIDATE,4359.0,0.676,4.601,0.665,0.04,0.969,0.0486,87.78,717.0,62.51,25.0,12.93587,132.01539,0.0,0.0,0.0,0.01899210362229524,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.004465050613250217,0.2087285054889077,0.012838662048671583,0,0.676,0.665,0.0003916956956225005,0.0,0.0,False,18.99210362229524,True,False,True,False,exoplanet
K02520.01,6.49441464,2.344,357.3,1.75,1.0,0.965,CONFIRMED,4769.0,0.742,4.557,0.724,0.0,0.911,0.0612,84.68,732.0,68.05,9.82,0.42501,132.25189,0.0,0.0,0.0,0.018902380802428037,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.015038563454991636,0.1539784654094707,0.014025566555401603,0,0.742,0.724,0.0003880028668007867,0.0,0.0,False,18.902380802428038,True,False,True,False,exoplanet
K00248.03,2.576571021,1.5997,852.8,1.57,1.0,1.0,CONFIRMED,3834.0,0.539,4.708,0.541,-0.02,0.187,0.03,89.14,717.0,62.42,12.44,5.48224,172.126911,0.0,0.0,0.0,0.029202739597510362,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.02586933025459447,0.3881127249548461,0.015740276643058087,0,0.539,0.541,0.0009263108705365419,0.0,0.0,False,29.20273959751037,True,False,True,False,exoplanet
K02521.01,28.4750006,4.718,763.8,2.64,1.0,1.0,CONFIRMED,4996.0,0.831,4.497,0.791,0.14,0.835,0.1689,88.28,489.0,13.5,27.8,0.49861,154.5706,0.0,0.0,0.0,0.027636931812341253,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.006903716565095817,0.03511852428196261,0.02296629033605558,0,0.831,0.791,0.0008296021786134933,0.0,0.0,False,27.636931812341253,True,False,True,False,exoplanet
K02593.01,14.7966306,5.613,56.1,0.98,1.0,1.0,CONFIRMED,6175.0,1.307,4.299,1.244,0.28,0.182,0.1268,89.48,874.0,138.25,19.95,0.68638,142.74484,0.0,0.0,0.0,0.0074899933244296025,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.015805963284641303,0.06758295364892059,0.00978942127502949,0,1.307,1.244,6.0911509670756554e-05,0.0,0.0,False,7.4899933244296015,True,False,True,False,exoplanet
K02594.01,11.25401871,4.759,433.4,2.42,1.0,0.993,CONFIRMED,5995.0,1.118,4.351,1.022,-0.04,0.603,0.0991,87.68,888.0,147.13,14.88,0.49229,136.8901,0.0,0.0,0.0,0.020818261214616364,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.017619631864524123,0.08885714745715044,0.0232748160379411,0,1.118,1.022,0.0004706600705483135,0.0,0.0,False,20.818261214616363,True,False,True,False,exoplanet
K02595.01,9.18244299,4.318,87.6,1.24,1.0,0.993,CONFIRMED,6194.0,1.314,4.242,1.098,-0.04,0.257,0.0886,89.07,1052.0,289.74,15.86,0.89505,134.04601,0.0,0.0,0.0,0.009359487165438071,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.019593551178330445,0.10890348037978943,0.012298366135385626,0,1.314,1.098,9.5114657619605e-05,0.0,0.0,False,9.359487165438072,True,False,True,False,exoplanet
K02595.02,14.6134781,5.266,72.8,1.12,1.0,0.932,CONFIRMED,6194.0,1.314,4.242,1.098,-0.04,0.086,0.1208,89.77,901.0,155.87,21.3,0.85547,140.41368,0.0,0.0,0.0,0.008532291603080616,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.015014677899757942,0.06842997903421773,0.01121143116644793,0,1.314,1.098,7.904447296010172e-05,0.0,0.0,False,8.532291603080616,True,False,True,False,exoplanet
K02672.02,42.9923284,4.726,1120.1,3.32,1.0,1.0,CONFIRMED,5593.0,0.945,4.45,0.918,0.02,0.643,0.2336,89.34,496.0,14.33,56.1,1.80643,162.50532,0.0,0.0,0.0,0.03346789506377717,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.004580274527924072,0.023259963747392663,0.031627160835269424,0,0.945,0.918,0.00121681472732929,0.0,0.0,False,33.46789506377716,True,False,True,False,exoplanet
K00257.01,6.88341278,2.0674,487.4,2.63,1.0,1.0,CONFIRMED,6139.0,1.193,4.359,1.19,0.2,0.083,0.075,89.82,1080.0,321.63,25.87,6.91352,172.66227,0.0,0.0,0.0,0.022077137495608436,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.01251438340541691,0.14527677359485625,0.026338025032260865,0,1.193,1.19,0.0005293168311921115,0.0,0.0,False,22.077137495608437,True,False,True,False,exoplanet
K02674.01,197.5111484,11.106,2575.6,9.52,1.0,0.989,CONFIRMED,5616.0,1.674,4.004,1.032,0.04,0.814,0.6711,89.49,391.0,5.54,90.6,0.36069,272.3864,0.0,0.0,0.0,0.050750369456783274,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.002342905723290301,0.005063005344765643,0.08495611847065519,0,1.674,1.032,0.002800029596969929,0.0,0.0,False,50.75036945678327,True,False,True,False,exoplanet
K02674.02,11.1726723,6.106,76.8,1.5,1.0,0.986,CONFIRMED,5616.0,1.674,4.004,1.032,0.04,0.504,0.0989,87.64,1019.0,255.06,12.22,0.27686,140.00764,0.0,0.0,0.0,0.008763560920082658,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.022771335257605888,0.08950410189691145,0.014670200980218368,0,1.674,1.032,8.338774265571761e-05,0.0,0.0,False,8.763560920082659,True,False,True,False,exoplanet
K02674.03,2.53573284,3.989,68.0,1.36,1.0,0.999,CONFIRMED,5616.0,1.674,4.004,1.032,0.04,0.054,0.0368,89.37,1671.0,1842.18,4.9207,0.35053,133.01581,0.0,0.0,0.0,0.00824621125123532,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.06554646874129426,0.3943633115545406,0.013804157634567927,0,1.674,1.032,7.383257225941404e-05,0.0,0.0,False,8.246211251235321,True,False,True,False,exoplanet
K02443.01,6.79164656,3.343,102.6,1.01,1.0,0.996,CONFIRMED,5772.0,1.003,4.351,0.824,-0.38,0.121,0.0658,89.55,994.0,230.81,15.56,1.54556,136.48519,0.0,0.0,0.0,0.01012916580968048,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.020509263171472614,0.147239699705457,0.01015955330710952,0,1.003,0.824,0.00011140224964126978,0.0,0.0,False,10.129165809680478,True,False,True,False,exoplanet
K02443.02,11.8376933,3.381,92.9,1.0,1.0,0.991,CONFIRMED,5772.0,1.003,4.351,0.824,-0.38,0.557,0.0953,88.58,826.0,110.03,22.53,1.54302,142.21212,0.0,0.0,0.0,0.009638464608017192,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.01190054484685796,0.08447591728026946,0.009667380001841242,0,1.003,0.824,0.00010086957888646555,0.0,0.0,False,9.638464608017191,True,False,True,False,exoplanet
K02444.01,18.5525162,4.385,771.5,2.53,1.0,0.995,CONFIRMED,5569.0,0.829,4.566,0.928,-0.08,0.78,0.1336,87.94,612.0,33.14,21.7,0.55817,135.51322,0.0,0.0,0.0,0.0277758888246623,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.009848169992883947,0.05390104443083575,0.023026211835645044,0,0.829,0.928,0.0008379687700041128,0.0,0.0,False,27.7758888246623,True,False,True,False,exoplanet
K02445.01,47.3659328,7.929,757.0,11.97,1.0,0.989,CANDIDATE,5708.0,0.902,4.482,0.902,-0.16,1.085,0.2475,85.19,481.0,12.62,12.94,0.01829,175.0355,0.0,0.0,0.0,0.02751363298439521,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.006974949725892445,0.021112220131343003,0.02481729695192448,0,0.902,0.902,0.0008222135541110665,0.0,0.0,False,27.51363298439521,True,False,True,False,exoplanet
K02521.02,4.86634094,1.885,366.7,1.94,1.0,0.943,CONFIRMED,4996.0,0.831,4.497,0.791,0.14,0.895,0.052,84.73,881.0,142.39,9.74,0.73807,353.34131,0.0,0.0,0.0,0.019149412523625887,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.016139778867747534,0.20549320574320468,0.015913161807133112,0,0.831,0.791,0.0003982124830067072,0.0,0.0,False,19.149412523625887,True,False,True,False,exoplanet
K02522.01,5.60402307,1.0273,224.9,1.25,1.0,1.0,CONFIRMED,4847.0,0.737,4.581,0.756,0.0,0.8,0.0563,88.25,774.0,84.65,26.1,10.72144,133.82508,0.0,0.0,0.0,0.014996666296213969,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.007638113928511481,0.1784432339961798,0.011052543060309694,0,0.737,0.756,0.0002442095348417254,0.0,0.0,False,14.99666629621397,True,False,True,False,exoplanet
K02523.01,13.0313583,4.521,573.3,2.88,1.0,0.998,CONFIRMED,5514.0,1.071,4.345,0.926,0.16,0.813,0.1057,86.61,774.0,84.94,13.76,0.29053,144.11544,0.0,0.0,0.0,0.023943683927081898,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.014455515354834499,0.07673797135943994,0.02564368548590471,0,1.071,0.926,0.0006226310604396954,0.0,0.0,False,23.943683927081896,True,False,True,False,exoplanet
K02524.01,40.9905002,7.336,297.3,2.41,1.0,0.951,CONFIRMED,5842.0,1.41,4.17,1.072,0.14,0.048,0.2383,89.94,627.0,36.5,43.31,0.91456,132.4136,0.0,0.0,0.0,0.017242389625571047,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.007457012360797361,0.02439589649115821,0.024311769372055175,0,1.41,1.072,0.00032283736582720905,0.0,0.0,False,17.242389625571043,True,False,True,False,exoplanet
K02525.01,57.2932309,4.878,773.6,1.95,1.0,0.833,CONFIRMED,4806.0,0.729,4.564,0.709,-0.1,0.021,0.2597,89.99,355.0,3.76,91.91,4.47419,146.23112,0.0,0.0,0.0,0.02781366570590795,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.003547539505229753,0.01745406890641945,0.020276162299606895,0,0.729,0.709,0.0008402505788455315,0.0,0.0,False,27.81366570590795,True,False,True,False,exoplanet
K02597.01,8.00504749,3.32,187.5,1.52,1.0,0.996,CONFIRMED,6398.0,1.101,4.411,1.141,-0.14,0.054,0.0818,89.83,1035.0,271.68,18.64,1.91099,138.71228,0.0,0.0,0.0,0.013693063937629153,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.017280763606479656,0.1249211826974433,0.015076063395329697,0,1.101,1.141,0.00020359462598486765,0.0,0.0,False,13.693063937629152,True,False,True,False,exoplanet
K02597.02,12.13070414,3.843,211.2,1.61,1.0,0.969,CONFIRMED,6398.0,1.101,4.411,1.141,-0.14,0.083,0.108,89.8,901.0,155.85,24.36,1.85868,139.89855,0.0,0.0,0.0,0.01453272169966796,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.013199975710560852,0.08243544549920907,0.016000526591334423,0,1.101,1.141,0.0002293317047254436,0.0,0.0,False,14.53272169966796,True,False,True,False,exoplanet
K02597.03,5.61357653,2.905,162.3,1.41,1.0,0.999,CONFIRMED,6398.0,1.101,4.411,1.141,-0.14,0.119,0.0646,89.54,1165.0,435.61,14.84,1.9638,131.81669,0.0,0.0,0.0,0.012739701723352868,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.021562308097127995,0.17813955054425884,0.014026411597411508,0,1.101,1.141,0.00017622928742573683,0.0,0.0,False,12.739701723352866,True,False,True,False,exoplanet
K02598.01,29.2254372,5.293,174.1,1.35,1.0,1.0,CANDIDATE,6049.0,1.008,4.461,1.069,-0.02,0.384,0.1901,89.44,614.0,33.69,39.5,1.36734,143.98764,0.0,0.0,0.0,0.013194695904036591,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.007546223009682356,0.03421676785043955,0.013300253471268885,0,1.008,1.069,0.00018904312993034753,0.0,0.0,False,13.19469590403659,True,False,True,False,exoplanet
K02376.01,18.8262877,2.344,795.8,2.34,1.0,0.942,CONFIRMED,5215.0,0.845,4.481,0.787,-0.06,0.198,0.128,89.82,591.0,28.85,61.74,12.56224,134.70322,0.0,0.0,0.0,0.028209927330640178,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.005187781479971044,0.05311721651847485,0.02383738859439095,0,0.845,0.787,0.0008643728513393492,0.0,0.0,False,28.20992733064018,True,False,True,False,exoplanet
K02377.01,13.9034057,3.408,261.4,1.55,1.0,0.893,CANDIDATE,5261.0,0.819,4.523,0.817,-0.06,0.871,0.1058,86.96,646.0,41.08,16.43,0.43376,143.52317,0.0,0.0,0.0,0.016167869371070513,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.01021332492656817,0.07192482342653642,0.013241485014906748,0,0.819,0.817,0.00028384854454500274,0.0,0.0,False,16.16786937107051,True,False,True,False,exoplanet
K00241.03,3.41045981,2.866,136.2,1.06,1.0,1.0,CONFIRMED,4983.0,0.651,4.66,0.715,-0.44,0.971,0.0395,70.06,892.0,149.88,2.85,0.03759,131.58062,0.0,0.0,0.0,0.011670475568716126,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.03501482888510176,0.2932155942925479,0.007597479595234199,0,0.651,0.715,0.0001478873424447413,0.0,0.0,False,11.670475568716126,True,False,True,False,exoplanet
K02378.01,4.76702759,2.013,163.4,1.19,1.0,0.836,CONFIRMED,5629.0,0.937,4.43,0.864,-0.16,0.077,0.0528,89.76,1046.0,282.97,18.26,5.06537,132.69368,0.0,0.0,0.0,0.012782800945019835,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.017594821598253013,0.20977432605964844,0.011977484485483586,0,0.937,0.864,0.00017742379177609896,0.0,0.0,False,12.782800945019835,True,False,True,False,exoplanet
K02448.01,13.62801048,3.5374,912.8,3.28,1.0,1.0,CONFIRMED,5052.0,0.855,4.48,0.805,0.16,0.927,0.1039,86.08,639.0,39.48,13.58,0.25482,135.45073,0.0,0.0,0.0,0.03021258016125071,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.010815347323292245,0.07337828228614629,0.025831756037869358,0,0.855,0.805,0.0009915126029310304,0.0,0.0,False,30.21258016125071,True,False,True,False,exoplanet
K02449.01,53.3580444,6.812,736.1,3.41,1.0,1.0,CANDIDATE,5481.0,1.036,4.369,0.915,0.16,0.905,0.2695,88.24,474.0,11.94,29.5,0.17009,138.38498,0.0,0.0,0.0,0.02713116289435453,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.005319410344306647,0.018741316538954715,0.02810788475855129,0,1.036,0.915,0.0007995047141463292,0.0,0.0,False,27.13116289435453,True,False,True,False,exoplanet
K02450.01,16.83203175,4.031,326.0,1.86,1.0,0.968,CONFIRMED,5518.0,1.008,4.4,0.932,0.16,0.533,0.1256,88.9,690.0,53.44,27.64,1.41051,140.53041,0.0,0.0,0.0,0.01805547008526779,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.009978494327242066,0.059410534322453384,0.018199913845949933,0,1.008,0.932,0.0003540077091435147,0.0,0.0,False,18.05547008526779,True,False,True,False,exoplanet
K02527.01,1.385787741,1.6449,85.4,0.55,1.0,0.982,CONFIRMED,4239.0,0.6,4.667,0.611,-0.22,0.35,0.0206,86.72,1008.0,245.15,6.12,2.25807,135.49119,0.0,0.0,0.0,0.009241212041718338,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.04945742985902197,0.7216112326685679,0.005544727225031003,0,0.6,0.611,9.272583133571445e-05,0.0,0.0,False,9.241212041718336,True,False,True,False,exoplanet
K02528.01,12.02295362,1.2667,778.6,3.28,1.0,0.997,CONFIRMED,5982.0,0.879,4.535,0.967,-0.28,0.965,0.1016,87.95,776.0,85.78,27.0,2.57908,136.20687,0.0,0.0,0.0,0.02790340481016609,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.004389866944081804,0.08317423751319437,0.024527092828135994,0,0.879,0.967,0.0008456834763409947,0.0,0.0,False,27.90340481016609,True,False,True,False,exoplanet
K02529.01,16.79716262,3.83,1023.8,2.75,1.0,0.982,CONFIRMED,4652.0,0.697,4.617,0.734,0.02,0.899,0.1158,87.02,503.0,15.19,17.27,0.34564,134.0417,0.0,0.0,0.0,0.03199687484739721,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.009500612510789238,0.059533864297373805,0.022301821768635852,0,0.697,0.734,0.0011121461312285838,0.0,0.0,False,31.996874847397205,True,False,True,False,exoplanet
K00248.04,18.59611518,2.3052,813.8,1.53,1.0,0.999,CONFIRMED,3834.0,0.539,4.708,0.541,-0.02,0.014,0.112,89.99,371.0,4.48,63.23,13.82558,141.26331,0.0,0.0,0.0,0.028527180021866865,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.005165057275150734,0.0537746723076599,0.015376150031786242,0,0.539,0.541,0.0008839318441028595,0.0,0.0,False,28.527180021866865,True,False,True,False,exoplanet
K00251.02,5.77440326,1.768,245.3,0.8,1.0,0.997,CONFIRMED,3808.0,0.508,4.754,0.534,-0.06,0.425,0.0511,88.94,529.0,18.6,23.0,6.89053,132.96695,0.0,0.0,0.0,0.015662056059151365,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.012757451003979011,0.17317806792731688,0.007956324478048893,0,0.508,0.534,0.00026636376187837027,0.0,0.0,False,15.662056059151366,True,False,True,False,exoplanet
K02602.01,11.47685263,2.756,240.6,1.58,1.0,0.993,CONFIRMED,5550.0,1.032,4.384,0.941,0.16,0.07,0.0976,89.87,796.0,94.94,32.19,4.79022,139.63194,0.0,0.0,0.0,0.015511286213592991,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.01000564676008507,0.08713190211975388,0.016007647372427967,0,1.032,0.941,0.0002612595616505864,0.0,0.0,False,15.511286213592992,True,False,True,False,exoplanet
K02603.01,73.711039,10.062,136.7,1.77,1.0,0.884,CANDIDATE,6374.0,1.502,4.193,1.284,0.1,0.284,0.3741,89.7,563.0,23.81,54.3,0.55749,202.7848,0.0,0.0,0.0,0.011691877522451216,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.005687750514546403,0.013566489003092196,0.017561200038721726,0,1.502,1.284,0.0001484302846315371,0.0,0.0,False,11.691877522451216,True,False,True,False,exoplanet
K02604.01,14.43348326,2.663,526.8,16.25,1.0,0.742,CANDIDATE,4915.0,0.702,4.627,0.787,-0.1,1.185,0.106,83.54,558.0,22.91,10.53,0.10595,143.60783,0.0,0.0,0.0,0.022952124084711634,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.00768756448700335,0.06928334498238092,0.016112391107467566,0,0.702,0.787,0.0005721165413981916,0.0,0.0,False,22.952124084711638,True,False,True,False,exoplanet
K02380.01,6.35705314,1.324,272.2,1.59,1.0,0.999,CANDIDATE,5982.0,0.96,4.493,1.047,-0.04,0.023,0.0682,89.96,990.0,227.07,37.2,24.14534,135.47756,0.0,0.0,0.0,0.016498484778912276,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.008678025093033384,0.15730559081027284,0.015838545387755785,0,0.96,1.047,0.0002955776248751122,0.0,0.0,False,16.498484778912275,True,False,True,False,exoplanet
K02383.01,4.37033233,2.845,177.8,1.56,1.0,0.998,CONFIRMED,5657.0,1.182,4.282,0.975,0.14,0.093,0.0519,89.55,1191.0,475.39,11.84,1.64385,131.92696,0.0,0.0,0.0,0.01333416664062663,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.027124176770938303,0.2288155509674936,0.015760984969220675,0,1.182,0.975,0.00019306106084295653,0.0,0.0,False,13.334166640626629,True,False,True,False,exoplanet
K02453.01,1.530515205,0.5945,659.7,0.84,1.0,1.0,CANDIDATE,3462.0,0.259,5.004,0.247,-0.42,0.882,0.0163,85.18,608.0,32.46,10.49,9.33124,131.867506,0.0,0.0,0.0,0.02568462575160479,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.01618463720739928,0.653374756900896,0.006652318069665641,0,0.259,0.247,0.0007164965366553582,0.0,0.0,False,25.684625751604795,True,False,True,False,exoplanet
K02457.01,3.70429015,3.37,55.7,1.45,1.0,0.999,CONFIRMED,6732.0,1.927,3.958,1.23,-0.42,0.001,0.0502,90.0,1839.0,2708.57,8.475,0.83907,132.21478,0.0,0.0,0.0,0.007463243262818117,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.03790649786617462,0.2699572548332911,0.01438166976745051,0,1.927,1.23,6.04771909104221e-05,0.0,0.0,False,7.463243262818117,True,False,True,False,exoplanet
K02530.01,37.3331165,7.643,187.8,2.5,1.0,0.996,CONFIRMED,5623.0,1.588,4.079,1.104,0.36,0.851,0.226,87.64,657.0,44.17,20.65,0.11952,162.90453,0.0,0.0,0.0,0.013704014010500719,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.008530183472181683,0.026785869859003063,0.021761974248675143,0,1.588,1.104,0.00020392040797923542,0.0,0.0,False,13.70401401050072,True,False,True,False,exoplanet
K02531.01,17.6997392,2.76,752.7,1.96,1.0,0.996,CANDIDATE,4807.0,0.742,4.583,0.769,0.08,0.105,0.1218,89.88,523.0,17.73,49.91,7.50748,140.94958,0.0,0.0,0.0,0.027435378619585338,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.006497270875042045,0.05649800760906127,0.02035705093573232,0,0.742,0.769,0.0008175413616261488,0.0,0.0,False,27.435378619585336,True,False,True,False,exoplanet
K02532.01,7.9709719,1.2893,488.4,2.27,1.0,0.998,CONFIRMED,5237.0,0.826,4.572,0.927,0.24,0.911,0.0762,87.65,760.0,79.1,22.2,3.25918,134.0507,0.0,0.0,0.0,0.02209977375449803,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.0067395587397985094,0.12545521581878866,0.01825441312121537,0,0.826,0.927,0.0005304030973861771,0.0,0.0,False,22.09977375449803,True,False,True,False,exoplanet
K02533.01,6.03355539,10.049,89.5,3.34,1.0,0.95,CONFIRMED,4924.0,3.588,3.356,1.066,-0.08,0.35,0.0663,85.42,1598.0,1540.84,4.387,0.04387,137.121,0.0,0.0,0.0,0.00946044396421225,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.06939661713014178,0.16573975630643875,0.033944072943593556,0,3.588,1.066,9.717773909450971e-05,0.0,0.0,False,9.46044396421225,True,False,True,False,exoplanet
K02534.01,3.02558494,3.0008,128.3,1.62,1.0,0.999,CONFIRMED,6123.0,1.263,4.263,1.066,-0.06,0.839,0.0418,79.13,1484.0,1148.47,4.45,0.18203,134.36744,0.0,0.0,0.0,0.011326958991715297,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.04132534230995125,0.33051460125260934,0.014305949206536418,0,1.263,1.066,0.00013930889192696064,0.0,0.0,False,11.326958991715298,True,False,True,False,exoplanet
K02607.01,0.754457729,0.5891,248.2,2.07,1.0,1.0,CANDIDATE,5561.0,1.193,4.25,0.925,0.1,0.677,0.0158,84.79,2131.0,4879.62,7.46,13.7733,134.983522,0.0,0.0,0.0,0.015754364474646385,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.03253440503004421,1.3254553059260925,0.018794956818253137,0,1.193,0.925,0.0002695131739896398,0.0,0.0,False,15.754364474646382,True,False,True,False,exoplanet
K02608.01,2.7612237,3.681,66.8,1.84,1.0,0.985,CONFIRMED,6381.0,2.232,3.897,1.436,-0.08,0.238,0.0435,87.58,2017.0,3906.36,5.64,0.44627,131.6081,0.0,0.0,0.0,0.00817312669668102,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.05554602475706695,0.3621582706247234,0.018242418786992037,0,2.232,1.436,7.252960099352389e-05,0.0,0.0,False,8.173126696681019,True,False,True,False,exoplanet
K02384.01,62.6825769,2.327,398.9,39.8,1.0,0.015,CANDIDATE,7058.0,3.101,3.648,1.562,-0.5,1.095,0.3583,88.65,916.0,166.36,46.5,0.48394,182.22959,0.0,0.0,0.0,0.01997248106770914,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.0015468147311176249,0.015953396453297377,0.061934663790966044,0,3.101,1.562,0.00043318657688599954,0.0,0.0,False,19.972481067709136,True,False,True,False,exoplanet
K02386.01,16.2707207,5.707,468.0,28.42,1.0,1.0,CANDIDATE,6117.0,1.244,4.315,1.17,0.14,1.187,0.1323,76.82,827.0,110.79,5.2,0.01007,145.097,0.0,0.0,0.0,0.021633307652783935,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.014614697839823818,0.06146009254525524,0.026911834720063216,0,1.244,1.17,0.0005082434820802687,0.0,0.0,False,21.633307652783934,True,False,True,False,exoplanet
